Branch_ID,City,Region,Customers,Transactions,Transaction_Value,Investment_Value,Firm_Revenue,Expenses,Profit_Margin
1072,Pune,East,1,4,13969.0,75527,831265.0,382396,65.1
1072,Pune,South,1,1,108.0,14068,831265.0,382396,65.1
1072,Pune,West,1,1,3682.0,32655,831265.0,382396,65.1
1072,Solapur,North,1,2,3059.0,24031,831265.0,382396,65.1
1073,Nagpur,South,1,3,8102.0,71396,459580.0,198394,20.15
1073,Nagpur,West,1,1,103.0,37519,459580.0,198394,20.15
1073,Nashik,North,1,2,3692.0,82337,459580.0,198394,20.15
1073,Nashik,South,1,1,4735.0,7599,459580.0,198394,20.15
1073,Solapur,West,1,1,127.1870709,5191,459580.0,198394,20.15
1074,Mumbai,East,1,1,280.0,34968,997286.0,218745,99.93
1074,Nashik,West,1,1,3757.0,7187,997286.0,218745,99.93
1074,Pune,East,1,1,4437.0,6869,997286.0,218745,99.93
1074,Pune,West,1,2,5415.0,68000,997286.0,218745,99.93
1074,Solapur,North,1,1,1487.0,24746,997286.0,218745,99.93
1075,Kolhapur,South,1,1,2458.0,13851,105973.0,493415,38.88
1075,Nagpur,North,1,1,2350.0,41126,105973.0,493415,38.88
1075,Nagpur,South,1,2,6037.0,46830,105973.0,493415,38.88
1075,Nashik,South,1,2,7653.0,53065,105973.0,493415,38.88
1075,Nashik,West,1,2,2768.0,73419,105973.0,493415,38.88
1075,Pune,East,1,2,4775.0,47789,105973.0,493415,38.88
1075,Pune,South,1,3,4304.88350961,99767,105973.0,493415,38.88
1075,Solapur,North,1,1,934.0,32572,105973.0,493415,38.88
1076,Kolhapur,West,1,2,3772.0,70395,204710.0,300215,76.77
1076,Nashik,East,1,2,3783.0,79214,204710.0,300215,76.77
1076,Nashik,South,1,1,380.0,20928,204710.0,300215,76.77
1076,Pune,West,2,4,12056.0,51848,204710.0,300215,76.77
1077,Kolhapur,North,1,1,315.0,7724,985286.0,152371,-6.82
1077,Nagpur,North,1,1,3171.0,8368,985286.0,152371,-6.82
1077,Nagpur,West,1,1,4433.0,9299,985286.0,152371,-6.82
1077,Pune,North,2,3,8191.0,112184,985286.0,152371,-6.82
1077,Pune,West,1,2,7329.0,64818,985286.0,152371,-6.82
1077,Solapur,West,1,2,6694.0,67342,985286.0,152371,-6.82
1078,Kolhapur,South,1,1,2826.0,36319,616031.0,473422,14.03
1078,Nashik,South,1,2,5267.0,61949,616031.0,473422,14.03
1078,Pune,North,1,2,2786.0,56704,616031.0,473422,14.03
1078,Solapur,East,1,2,5314.0,58131,616031.0,473422,14.03
1079,Kolhapur,East,1,4,10792.0,128854,631559.0,213405,-13.91
1079,Kolhapur,West,1,1,1015.0,23596,631559.0,213405,-13.91
1079,Nashik,South,1,1,707.0,14655,631559.0,213405,-13.91
1080,Kolhapur,East,1,1,667.0,10522,714846.0,106483,66.31
1080,Mumbai,East,1,2,7103.0,49046,714846.0,106483,66.31
1080,Mumbai,North,2,2,2937.0,57116,714846.0,106483,66.31
1080,Nashik,East,1,1,2898.0,8373,714846.0,106483,66.31
1080,Pune,East,1,1,1380.0,47247,714846.0,106483,66.31
1080,Solapur,West,1,1,2040.0,9484,714846.0,106483,66.31
1081,Kolhapur,East,2,4,13293.0,73295,810727.0,234848,63.59
1081,Kolhapur,North,1,1,1087.0,38714,810727.0,234848,63.59
1081,Kolhapur,West,1,3,12725.0,56492,810727.0,234848,63.59
1081,Nagpur,East,1,2,6492.0,68687,810727.0,234848,63.59
1081,Nagpur,West,1,1,4296.0,37033,810727.0,234848,63.59
1081,Solapur,South,1,1,2574.0,13042,810727.0,234848,63.59
1082,Kolhapur,North,1,1,4950.0,45452,527491.0,129655,38.9
1082,Kolhapur,South,1,1,720.0,38824,527491.0,129655,38.9
1082,Mumbai,East,1,1,2517.0,12831,527491.0,129655,38.9
1082,Mumbai,South,1,2,7378.0,59519,527491.0,129655,38.9
1082,Nagpur,North,1,1,1001.0,2473,527491.0,129655,38.9
1082,Nagpur,South,1,2,3353.0,23792,527491.0,129655,38.9
1082,Nashik,North,1,1,3267.0,28497,527491.0,129655,38.9
1082,Pune,West,2,3,3622.0,96752,527491.0,129655,38.9
1083,Kolhapur,West,1,1,3518.0,46764,590910.0,395017,59.66
1083,Mumbai,North,1,1,3985.0,21870,590910.0,395017,59.66
1083,Nagpur,South,1,1,4730.0,13483,590910.0,395017,59.66
1083,Nashik,North,1,1,1200.0,30896,590910.0,395017,59.66
1083,Pune,West,1,5,8816.434909,142460,590910.0,395017,59.66
1083,Solapur,East,1,1,3138.0,1413,590910.0,395017,59.66
1084,Kolhapur,North,1,3,9890.0,55584,604344.0,406488,4.09
1084,Nagpur,East,1,2,3265.0,46599,604344.0,406488,4.09
1084,Nashik,North,2,3,4660.223523,42178,604344.0,406488,4.09
1084,Pune,East,1,1,3808.0,43566,604344.0,406488,4.09
1085,Nagpur,West,1,1,3448.0,26604,301941.0,71479,81.71
1085,Pune,East,1,1,3287.0,18776,301941.0,71479,81.71
1085,Pune,West,2,2,2668.597351,18694,301941.0,71479,81.71
1086,Kolhapur,East,1,1,328.0,30868,744479.0,53750,88.35
1086,Kolhapur,West,1,1,4953.0,20128,744479.0,53750,88.35
1086,Mumbai,North,2,3,8094.0,52868,744479.0,53750,88.35
1086,Nashik,North,1,1,4927.0,11913,744479.0,53750,88.35
1086,Nashik,South,1,2,4222.0,56791,744479.0,53750,88.35
1086,Pune,East,2,2,7076.0,28422,744479.0,53750,88.35
1086,Solapur,North,1,2,4450.0,9922,744479.0,53750,88.35
1087,Kolhapur,East,1,2,7281.0,31561,640762.0,202204,49.6
1087,Mumbai,North,1,1,4433.0,4908,640762.0,202204,49.6
1087,Solapur,South,1,2,3575.0,61751,640762.0,202204,49.6
1088,Kolhapur,North,2,3,6991.0,79699,246436.0,57113,5.95
1088,Mumbai,East,2,3,5778.0,120972,246436.0,57113,5.95
1088,Mumbai,North,1,1,4596.0,21951,246436.0,57113,5.95
1088,Nagpur,West,1,1,4136.0,40430,246436.0,57113,5.95
1088,Pune,East,1,1,2919.0,10696,246436.0,57113,5.95
1088,Pune,North,1,7,14284.0,166525,246436.0,57113,5.95
1088,Pune,South,1,2,8410.0,82196,246436.0,57113,5.95
1088,Solapur,North,1,1,4092.0,41765,246436.0,57113,5.95
1088,Solapur,South,1,1,3989.0,9143,246436.0,57113,5.95
1089,Kolhapur,North,1,4,8281.0,85052,658793.0,482561,76.27
1089,Mumbai,South,1,1,646.2198047,44840,658793.0,482561,76.27
1089,Nagpur,West,2,3,5779.0,64976,658793.0,482561,76.27
1089,Nashik,East,1,1,636.0,47174,658793.0,482561,76.27
1089,Nashik,West,1,2,1847.0,65034,658793.0,482561,76.27
1089,Pune,East,1,1,2416.0,22631,658793.0,482561,76.27
1090,Kolhapur,West,3,9,36664.296441,195178,629001.0,345832,97.09
1090,Nagpur,South,1,2,4155.0,62368,629001.0,345832,97.09
1090,Nashik,East,1,1,712.0,26871,629001.0,345832,97.09
1090,Pune,North,1,1,3763.0,27777,629001.0,345832,97.09
1091,Nagpur,North,2,3,9034.0,133705,307324.0,81535,36.85
1091,Solapur,North,1,1,3532.0,18596,307324.0,81535,36.85
1092,Nagpur,West,1,2,8399.0,30574,,493705,48.98
1092,Nashik,South,1,1,127.0623064,10411,,493705,48.98
1092,Solapur,East,1,1,3487.0,46917,,493705,48.98
1093,Mumbai,North,1,3,3565.0,85769,,37666,77.6
1093,Nagpur,East,1,1,4570.0,7272,,37666,77.6
1093,Nagpur,South,1,2,6168.0,77080,,37666,77.6
1093,Nashik,East,1,2,8196.0,26128,,37666,77.6
1094,Kolhapur,East,1,1,1223.0,7955,837097.0,140421,50.9
1094,Kolhapur,South,1,1,1677.0,34645,837097.0,140421,50.9
1094,Mumbai,East,1,1,699.0,46997,837097.0,140421,50.9
1094,Mumbai,South,2,3,7730.0,76998,837097.0,140421,50.9
1094,Mumbai,West,1,1,285.0,49298,837097.0,140421,50.9
1095,Kolhapur,West,1,1,3156.0,16361,929599.0,259456,-20.48
1095,Mumbai,South,1,1,1367.0,5507,929599.0,259456,-20.48
1095,Mumbai,West,1,1,4205.0,28670,929599.0,259456,-20.48
1095,Nagpur,East,1,1,1362.0,25293,929599.0,259456,-20.48
1095,Solapur,East,1,1,4703.0,13730,929599.0,259456,-20.48
1095,Solapur,South,1,2,3415.0,43134,929599.0,259456,-20.48
1096,Kolhapur,West,1,1,2623.0,28517,285747.0,164076,13.47
1096,Mumbai,North,1,1,960.0,21042,285747.0,164076,13.47
1096,Nagpur,South,1,3,6860.0,121115,285747.0,164076,13.47
1096,Pune,East,1,1,2443.0,35471,285747.0,164076,13.47
1097,Kolhapur,North,1,3,7044.0,95331,68882.0,111621,41.81
1097,Mumbai,North,1,1,1023.0,39371,68882.0,111621,41.81
1097,Nagpur,West,1,2,7550.0,42055,68882.0,111621,41.81
1097,Nashik,South,1,3,5791.0,84679,68882.0,111621,41.81
1097,Pune,South,1,3,7256.9507436,76336,68882.0,111621,41.81
1097,Pune,West,1,1,3044.0,34542,68882.0,111621,41.81
1097,Solapur,East,1,1,2518.0,2079,68882.0,111621,41.81
1098,Kolhapur,East,1,1,3501.0,22949,570985.0,423464,19.57
1098,Mumbai,West,1,1,2606.0,17827,570985.0,423464,19.57
1098,Nagpur,East,1,3,7790.0,80295,570985.0,423464,19.57
1098,Nagpur,West,1,2,7024.0,57232,570985.0,423464,19.57
1098,Nashik,North,1,2,5805.0,36968,570985.0,423464,19.57
1098,Nashik,West,1,2,6057.0,71204,570985.0,423464,19.57
1099,Mumbai,North,1,3,6384.0,132105,714838.0,177696,51.99
1099,Nagpur,East,1,2,6353.0,46014,714838.0,177696,51.99
1099,Solapur,North,1,1,1137.0,9560,714838.0,177696,51.99
1099,Solapur,West,1,2,6368.0,39694,714838.0,177696,51.99
1100,Kolhapur,East,2,2,3801.0,48545,860774.0,342060,-7.77
1100,Mumbai,North,1,1,2106.0,19833,860774.0,342060,-7.77
1100,Mumbai,West,1,1,2889.0,5551,860774.0,342060,-7.77
1100,Nashik,West,1,1,2052.0,24671,860774.0,342060,-7.77
1100,Solapur,South,1,2,4579.0,57988,860774.0,342060,-7.77
1100,Solapur,West,1,1,4451.0,9511,860774.0,342060,-7.77
1101,Kolhapur,West,2,6,18853.045318,175498,866744.0,147716,-26.19
1101,Mumbai,East,1,2,6450.0,73329,866744.0,147716,-26.19
1101,Nagpur,North,1,1,4323.0,44076,866744.0,147716,-26.19
1101,Nagpur,South,2,4,8156.0,123098,866744.0,147716,-26.19
1101,Nashik,South,1,1,4371.0,8268,866744.0,147716,-26.19
1101,Nashik,West,1,1,4207.0,41197,866744.0,147716,-26.19
1101,Pune,East,1,1,4533.0,46058,866744.0,147716,-26.19
1101,Pune,North,1,1,3978.0,24902,866744.0,147716,-26.19
1101,Solapur,West,1,1,1417.0,23073,866744.0,147716,-26.19
1102,Kolhapur,East,1,2,5283.0,72533,449250.0,305716,-45.74
1102,Kolhapur,West,1,1,2656.0,37801,449250.0,305716,-45.74
1102,Mumbai,East,1,2,5554.0,42485,449250.0,305716,-45.74
1102,Mumbai,South,1,2,3455.0,61661,449250.0,305716,-45.74
1102,Nagpur,North,1,2,8016.0,20148,449250.0,305716,-45.74
1102,Nagpur,South,1,1,2816.0,27984,449250.0,305716,-45.74
1102,Nagpur,West,1,1,3379.0,37288,449250.0,305716,-45.74
1102,Solapur,South,1,1,2679.0,43563,449250.0,305716,-45.74
1103,Kolhapur,South,1,1,4848.0,18248,941020.0,22378,-44.16
1103,Nagpur,North,1,3,5748.0,51255,941020.0,22378,-44.16
1103,Pune,North,1,1,997.0,8860,941020.0,22378,-44.16
1104,Kolhapur,East,1,1,1692.0,42654,658214.0,119660,3.51
1104,Nagpur,South,1,1,4698.0,49441,658214.0,119660,3.51
1104,Nashik,East,1,1,4622.0,24288,658214.0,119660,3.51
1104,Nashik,North,1,1,197.0,4820,658214.0,119660,3.51
1104,Pune,South,1,1,4886.0,12171,658214.0,119660,3.51
1104,Solapur,East,2,3,7105.0,54168,658214.0,119660,3.51
1105,Kolhapur,East,1,2,3501.0,94624,,336150,-46.74
1105,Mumbai,West,1,3,4006.0,85815,,336150,-46.74
1105,Nagpur,East,1,1,2465.488895,42025,,336150,-46.74
1105,Nagpur,North,1,1,2141.0,1444,,336150,-46.74
1105,Nagpur,South,1,1,2813.0,32770,,336150,-46.74
1105,Nashik,West,1,1,4001.0,40479,,336150,-46.74
1105,Pune,North,2,3,8408.694926,109544,,336150,-46.74
1105,Pune,West,1,1,1538.0,49405,,336150,-46.74
1105,Solapur,East,1,3,7061.0,57126,,336150,-46.74
1106,Kolhapur,North,1,2,6173.0,52103,645333.0,497857,-9.25
1106,Kolhapur,South,1,2,6272.0,52860,645333.0,497857,-9.25
1106,Nashik,West,1,2,6037.0,15580,645333.0,497857,-9.25
1106,Pune,North,1,4,4530.180557,161647,645333.0,497857,-9.25
1106,Pune,West,1,1,877.0,1062,645333.0,497857,-9.25
1106,Solapur,South,1,1,406.0,35054,645333.0,497857,-9.25
1107,Mumbai,North,1,2,4411.0,40093,553367.0,463072,27.01
1107,Nashik,West,2,3,9433.0,76600,553367.0,463072,27.01
1107,Pune,North,1,3,7798.0,55271,553367.0,463072,27.01
1107,Pune,South,1,2,4550.0,91504,553367.0,463072,27.01
1108,Kolhapur,East,1,1,2755.0,37397,77365.0,358228,61.62
1108,Pune,East,1,1,4324.0,14334,77365.0,358228,61.62
1108,Solapur,North,1,1,572.0,27189,77365.0,358228,61.62
1109,Nagpur,West,1,3,3860.0,46993,227115.0,86628,38.34
1109,Pune,West,1,2,5096.0,73644,227115.0,86628,38.34
1109,Solapur,North,1,1,412.0,13729,227115.0,86628,38.34
1110,Kolhapur,East,1,2,2947.0,24140,993451.0,431239,30.19
1110,Kolhapur,West,1,1,3907.0,8780,993451.0,431239,30.19
1110,Mumbai,East,1,1,3445.0,17431,993451.0,431239,30.19
1110,Mumbai,South,1,2,5143.0,73738,993451.0,431239,30.19
1110,Nagpur,South,2,2,3041.0,39922,993451.0,431239,30.19
1110,Solapur,North,1,1,1928.0,1897,993451.0,431239,30.19
1111,Kolhapur,East,1,2,4988.0,45928,702367.0,190514,-13.68
1111,Mumbai,East,1,1,4383.0,48538,702367.0,190514,-13.68
1111,Nagpur,North,1,2,5061.0,78605,702367.0,190514,-13.68
1111,Solapur,North,1,3,7781.0,71150,702367.0,190514,-13.68
1112,Kolhapur,West,1,1,4382.0,36370,474820.0,431359,-47.64
1112,Mumbai,West,1,1,458.0,24561,474820.0,431359,-47.64
1112,Nagpur,South,1,1,4461.0,7066,474820.0,431359,-47.64
1112,Nashik,North,2,4,11787.0,110901,474820.0,431359,-47.64
1113,Kolhapur,North,3,5,10208.0,119265,963430.0,275162,-30.54
1113,Mumbai,South,1,1,4652.0,4080,963430.0,275162,-30.54
1113,Nagpur,West,1,2,4896.0,70383,963430.0,275162,-30.54
1113,Pune,South,1,1,2494.0,30998,963430.0,275162,-30.54
1114,Mumbai,South,1,1,4681.0,35734,842893.0,204196,97.27
1114,Nagpur,West,1,1,4875.0,17969,842893.0,204196,97.27
1114,Pune,East,1,2,3313.0,39049,842893.0,204196,97.27
1114,Solapur,South,1,2,6783.0,8438,842893.0,204196,97.27
1115,Kolhapur,West,1,1,415.0,32470,785942.0,164003,89.17
1115,Nagpur,South,1,2,1221.0,22166,785942.0,164003,89.17
1115,Pune,East,1,2,4207.0,70343,785942.0,164003,89.17
1115,Pune,West,1,1,3894.0,21202,785942.0,164003,89.17
1115,Solapur,West,1,2,1008.0,41952,785942.0,164003,89.17
1116,Kolhapur,North,2,3,6851.0,104252,798102.0,315359,-3.33
1116,Nagpur,North,1,1,3486.0,43706,798102.0,315359,-3.33
1116,Pune,East,1,2,2902.0,27480,798102.0,315359,-3.33
1116,Solapur,North,1,1,3347.0,38591,798102.0,315359,-3.33
1116,Solapur,West,1,2,3083.0,17656,798102.0,315359,-3.33
1117,Kolhapur,East,1,2,6856.0,26297,286476.0,326419,-1.85
1117,Kolhapur,North,1,1,3204.0,29888,286476.0,326419,-1.85
1117,Mumbai,North,1,4,12528.987979,101004,286476.0,326419,-1.85
1117,Mumbai,West,3,6,20330.0,149342,286476.0,326419,-1.85
1117,Nashik,East,1,2,4025.0,44947,286476.0,326419,-1.85
1117,Pune,East,1,1,4001.0,21079,286476.0,326419,-1.85
1117,Pune,North,2,3,9540.077702999999,69385,286476.0,326419,-1.85
1117,Solapur,East,1,2,4628.0,32914,286476.0,326419,-1.85
1117,Solapur,North,2,3,9036.0,53448,286476.0,326419,-1.85
1118,Kolhapur,East,2,3,8729.0,79760,204248.0,208385,83.7
1118,Kolhapur,South,1,1,1049.0,38498,204248.0,208385,83.7
1118,Mumbai,West,1,4,11549.759216999999,81782,204248.0,208385,83.7
1118,Nagpur,South,1,2,2063.0,63436,204248.0,208385,83.7
1118,Nashik,South,1,4,8047.347285,99817,204248.0,208385,83.7
1119,Kolhapur,North,1,1,1777.0,31667,772777.0,279646,-38.22
1119,Mumbai,South,1,1,1161.0,31560,772777.0,279646,-38.22
1119,Pune,South,1,1,2717.0,11768,772777.0,279646,-38.22
1119,Solapur,North,1,1,3007.0,11374,772777.0,279646,-38.22
1120,Kolhapur,East,1,1,2707.0,33017,715070.0,105057,-24.29
1120,Kolhapur,North,1,2,8072.0,44018,715070.0,105057,-24.29
1120,Nagpur,East,1,1,861.2210512,25763,715070.0,105057,-24.29
1120,Nagpur,West,2,4,14884.0,69750,715070.0,105057,-24.29
1120,Nashik,East,1,2,3378.0,49205,715070.0,105057,-24.29
1120,Nashik,West,1,1,2911.0,30077,715070.0,105057,-24.29
1120,Solapur,North,1,1,4990.0,39726,715070.0,105057,-24.29
1121,Kolhapur,East,1,2,6578.0,28871,163874.0,355418,-32.31
1121,Mumbai,South,1,1,4645.0,46350,163874.0,355418,-32.31
1121,Nagpur,East,1,1,1263.0,37662,163874.0,355418,-32.31
1121,Nagpur,North,1,2,4354.0,61503,163874.0,355418,-32.31
1121,Nashik,East,1,3,11322.0,74334,163874.0,355418,-32.31
1121,Pune,West,2,3,5856.0,51120,163874.0,355418,-32.31
1122,Kolhapur,East,1,2,2022.2201943999999,28449,443946.0,415587,80.64
1122,Kolhapur,West,2,2,2569.540963,71408,443946.0,415587,80.64
1122,Nagpur,North,1,1,1695.0,3428,443946.0,415587,80.64
1122,Nashik,South,1,2,4850.0,79310,443946.0,415587,80.64
1122,Pune,North,1,3,7938.0,46101,443946.0,415587,80.64
1123,Kolhapur,East,1,1,3024.0,34219,398968.0,482742,-49.01
1123,Kolhapur,North,2,3,8670.0,100586,398968.0,482742,-49.01
1123,Kolhapur,South,2,4,14809.0,147523,398968.0,482742,-49.01
1123,Mumbai,West,1,4,12750.0,151474,398968.0,482742,-49.01
1124,Kolhapur,South,1,1,1917.0,4573,657564.0,131822,-47.83
1124,Mumbai,North,1,2,10304.775515000001,34800,657564.0,131822,-47.83
1124,Mumbai,South,1,2,9315.0,21263,657564.0,131822,-47.83
1124,Mumbai,West,1,1,3297.557937,35111,657564.0,131822,-47.83
1124,Nashik,North,1,1,2065.462138,40952,657564.0,131822,-47.83
1124,Pune,North,1,1,3684.0,3173,657564.0,131822,-47.83
1125,Kolhapur,East,1,1,2032.451154,21637,882724.0,350146,72.08
1125,Kolhapur,North,1,2,6001.0,52133,882724.0,350146,72.08
1125,Kolhapur,West,1,1,3058.0,12676,882724.0,350146,72.08
1125,Mumbai,West,2,4,11342.270333,97856,882724.0,350146,72.08
1125,Nagpur,West,1,1,3764.0,40989,882724.0,350146,72.08
1125,Pune,South,1,2,809.0,75063,882724.0,350146,72.08
1125,Solapur,West,2,4,8343.0,106306,882724.0,350146,72.08
1126,Kolhapur,East,1,1,1428.0,1807,205625.0,485899,45.54
1126,Mumbai,North,1,3,5558.0,82584,205625.0,485899,45.54
1126,Nashik,East,1,1,2180.0,19059,205625.0,485899,45.54
1126,Nashik,North,1,1,2616.0,32915,205625.0,485899,45.54
1126,Pune,South,1,1,1966.0,46944,205625.0,485899,45.54
1126,Pune,West,1,1,2290.0,20109,205625.0,485899,45.54
1126,Solapur,South,1,1,4226.0,19139,205625.0,485899,45.54
1127,Kolhapur,East,1,1,3698.0,39728,501483.0,122453,34.48
1127,Kolhapur,West,1,1,4355.0,32992,501483.0,122453,34.48
1127,Mumbai,East,1,1,1154.0,44589,501483.0,122453,34.48
1127,Nashik,North,1,2,2927.0,82134,501483.0,122453,34.48
1127,Pune,West,1,1,4242.0,22240,501483.0,122453,34.48
1128,Kolhapur,South,1,2,4548.0,30315,921550.0,214020,88.43
1128,Mumbai,West,1,3,5106.0,70622,921550.0,214020,88.43
1128,Nagpur,West,1,2,2006.0,33696,921550.0,214020,88.43
1128,Solapur,East,1,1,2543.0,14195,921550.0,214020,88.43
1128,Solapur,North,1,1,356.0,39923,921550.0,214020,88.43
1129,Kolhapur,East,1,1,406.0,49189,788503.0,443105,22.51
1129,Mumbai,North,2,2,5096.0,23550,788503.0,443105,22.51
1129,Mumbai,West,1,1,3092.0,23926,788503.0,443105,22.51
1129,Pune,South,1,1,4661.0,6545,788503.0,443105,22.51
1129,Solapur,East,1,1,3592.0,33777,788503.0,443105,22.51
1130,Kolhapur,West,1,1,4945.0,37424,595312.0,349564,20.03
1130,Mumbai,South,1,2,6867.0,41458,595312.0,349564,20.03
1130,Nagpur,West,1,1,4211.0,15576,595312.0,349564,20.03
1130,Pune,South,1,1,4115.0,30443,595312.0,349564,20.03
1130,Solapur,East,1,2,5841.0,67172,595312.0,349564,20.03
1130,Solapur,West,1,2,1259.0,76208,595312.0,349564,20.03
1131,Kolhapur,South,1,2,6907.0,62552,,242669,13.12
1131,Mumbai,South,1,2,1733.1289233,43241,,242669,13.12
1131,Nashik,East,2,5,9589.0,141711,,242669,13.12
1131,Nashik,South,1,7,24607.472105,152649,,242669,13.12
1131,Pune,South,1,3,5769.0,94838,,242669,13.12
1131,Solapur,East,1,1,1108.0,15857,,242669,13.12
1132,Kolhapur,North,1,2,7479.0,50103,83336.0,335733,47.84
1132,Mumbai,East,1,1,761.0,20612,83336.0,335733,47.84
1132,Nashik,East,1,1,4114.0,42127,83336.0,335733,47.84
1132,Pune,East,1,2,6442.0,51540,83336.0,335733,47.84
1132,Solapur,West,1,1,3127.0,35753,83336.0,335733,47.84
1133,Kolhapur,West,1,1,2775.0,30674,969558.0,77022,-1.52
1133,Nagpur,East,1,1,3928.0,14819,969558.0,77022,-1.52
1133,Nagpur,North,1,1,122.0,22781,969558.0,77022,-1.52
1134,Kolhapur,South,1,2,1726.0,52210,657173.0,370102,50.26
1134,Mumbai,South,1,2,5453.0,31717,657173.0,370102,50.26
1134,Nagpur,East,1,2,2263.0,50716,657173.0,370102,50.26
1134,Nagpur,West,1,1,878.5796642,1058,657173.0,370102,50.26
1134,Pune,South,1,2,4301.0,54617,657173.0,370102,50.26
1134,Solapur,East,1,2,5438.0,66773,657173.0,370102,50.26
1134,Solapur,South,1,1,4565.0,32555,657173.0,370102,50.26
1135,Pune,East,1,1,4777.0,26419,175873.0,20946,55.55
1135,Pune,North,2,5,12170.0,155250,175873.0,20946,55.55
1135,Solapur,East,1,1,1482.231075,47269,175873.0,20946,55.55
1135,Solapur,North,1,1,4081.0,33055,175873.0,20946,55.55
1135,Solapur,South,1,1,3147.0,18877,175873.0,20946,55.55
1135,Solapur,West,1,1,1269.0,5490,175873.0,20946,55.55
1136,Mumbai,South,1,1,3131.0,19267,239263.0,53815,-18.28
1136,Nagpur,North,1,2,5436.0,53052,239263.0,53815,-18.28
1136,Nashik,East,1,3,8385.0,64938,239263.0,53815,-18.28
1136,Nashik,South,1,1,1359.0,13153,239263.0,53815,-18.28
1136,Nashik,West,1,1,3371.0,24824,239263.0,53815,-18.28
1136,Pune,East,1,1,3509.0,35034,239263.0,53815,-18.28
1136,Solapur,North,1,2,9150.0,50078,239263.0,53815,-18.28
1136,Solapur,South,1,2,4991.0,39538,239263.0,53815,-18.28
1137,Kolhapur,South,1,1,1365.0,21575,263055.0,210483,39.24
1137,Mumbai,East,1,1,3577.91672,21181,263055.0,210483,39.24
1137,Nagpur,North,1,1,2274.0,34906,263055.0,210483,39.24
1138,Solapur,East,1,1,2178.0,28465,635281.0,333629,59.02
1139,Mumbai,North,2,2,2591.0,53710,245288.0,162674,94.18
1139,Mumbai,South,1,3,6980.0,47525,245288.0,162674,94.18
1139,Nagpur,East,1,1,4370.0,21848,245288.0,162674,94.18
1139,Nagpur,South,1,1,4029.0,25923,245288.0,162674,94.18
1139,Nashik,East,1,1,4322.0,13403,245288.0,162674,94.18
1139,Pune,North,1,1,2409.0,6074,245288.0,162674,94.18
1139,Pune,West,1,1,4947.0,22669,245288.0,162674,94.18
1139,Solapur,North,1,1,3054.0,4428,245288.0,162674,94.18
1139,Solapur,South,1,1,869.0,28851,245288.0,162674,94.18
1140,Kolhapur,East,1,1,2792.929196,41083,755330.0,90594,90.84
1140,Mumbai,South,1,1,1543.0,30553,755330.0,90594,90.84
1140,Nashik,West,1,1,3514.0,12430,755330.0,90594,90.84
1140,Pune,North,1,2,5621.7001660000005,47124,755330.0,90594,90.84
1140,Solapur,South,1,2,2263.0,82293,755330.0,90594,90.84
1141,Kolhapur,North,1,1,2633.0,2570,83554.0,441985,-19.24
1141,Kolhapur,West,1,1,3498.0,26925,83554.0,441985,-19.24
1141,Mumbai,East,1,1,4455.0,23087,83554.0,441985,-19.24
1141,Nashik,North,1,2,6202.0,31582,83554.0,441985,-19.24
1141,Nashik,West,1,3,8996.0,110156,83554.0,441985,-19.24
1141,Pune,East,1,2,5249.0,32257,83554.0,441985,-19.24
1141,Solapur,East,1,1,2177.0,4840,83554.0,441985,-19.24
1142,Nagpur,East,1,2,3419.0,55960,152963.0,85291,36.59
1142,Nashik,East,1,3,11433.0,77865,152963.0,85291,36.59
1142,Nashik,North,1,1,1830.0,1580,152963.0,85291,36.59
1143,Mumbai,East,1,2,5419.0,23889,469428.0,399652,20.4
1143,Nagpur,East,1,1,3153.0,10867,469428.0,399652,20.4
1143,Pune,North,1,1,3860.0,11127,469428.0,399652,20.4
1143,Pune,West,1,1,4550.0,36434,469428.0,399652,20.4
1144,Kolhapur,South,1,1,2039.0,15265,252494.0,434330,2.39
1144,Nagpur,East,1,3,10237.0,73785,252494.0,434330,2.39
1144,Nagpur,North,1,1,348.0,5664,252494.0,434330,2.39
1144,Pune,West,1,1,224.0,32796,252494.0,434330,2.39
1144,Solapur,East,1,3,9546.0,48514,252494.0,434330,2.39
1145,Mumbai,East,2,3,6469.0,68535,957204.0,352462,1.32
1145,Mumbai,South,1,1,3519.0,43622,957204.0,352462,1.32
1145,Mumbai,West,1,2,3168.0,65664,957204.0,352462,1.32
1145,Pune,West,1,2,9255.0,4135,957204.0,352462,1.32
1145,Solapur,North,2,2,6112.0,83373,957204.0,352462,1.32
1146,Kolhapur,South,1,1,298.0,42952,775818.0,473126,95.64
1146,Mumbai,East,2,6,11444.0,180072,775818.0,473126,95.64
1146,Mumbai,West,1,1,2793.0,46653,775818.0,473126,95.64
1146,Nashik,West,1,1,1185.0,19719,775818.0,473126,95.64
1146,Pune,East,1,2,5824.0,65181,775818.0,473126,95.64
