Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Age,Customer_Type,City,Region,Bank_Name,Branch_ID,Firm_Revenue,Expenses,Profit_Margin,Year,Month
300181,202975,Savings,68596,2489,35436,Recurring Deposit,06-08-2023,21,Individual,Kolhapur,South,HDFC Bank,1007,427163,111053,-9.09,2023,2023-08
300182,206315,Current,64388,3258,29118,Recurring Deposit,18-04-2024,34,Employee,Kolhapur,East,HDFC Bank,1862,535073,425338,40.16,2024,2024-04
300183,204209,Business,8463,191,19686,Mutual Fund,20-04-2022,57,Individual,Pune,North,HDFC Bank,1258,169077,225065,67.75,2022,2022-04
300184,209313,Current,20709,290,4279,Recurring Deposit,10-09-2022,54,Employee,Nagpur,East,HDFC Bank,1370,747492,323473,55.31,2022,2022-09
300185,207422,Savings,19445,1355,18591,Fixed Deposit,05-10-2023,30,Employee,Pune,West,HDFC Bank,1387,979088,71997,19.15,2023,2023-10
300186,203093,Current,94447,3729,9594,Fixed Deposit,11-07-2023,43,Employee,Pune,West,HDFC Bank,1262,292544,101636,-26.46,2023,2023-07
300187,209336,Savings,25735,4764,34806,Fixed Deposit,27-03-2023,40,Business,Nashik,West,HDFC Bank,1248,,59554,-42.5,2023,2023-03
300188,208402,Savings,18290,2478.289035,19738,Recurring Deposit,18-06-2022,60,Individual,Nagpur,North,HDFC Bank,1910,378234,148003,-48.95,2022,2022-06
300189,203773,Savings,85706,3885,6272,Mutual Fund,30-03-2023,70,Employee,Mumbai,North,HDFC Bank,1942,958979,428492,52.69,2023,2023-03
300190,202863,Current,33068,1104,46259,Recurring Deposit,18-08-2024,58,Business,Mumbai,West,HDFC Bank,1873,485189,303349,-38.28,2024,2024-08
300191,207815,Current,47769,563,26568,Fixed Deposit,21-07-2022,52,Business,Kolhapur,South,HDFC Bank,1004,282701,148194,-14.1,2022,2022-07
300192,202433,Current,60044,1648,45393,Fixed Deposit,01-08-2022,55,Individual,Nagpur,North,HDFC Bank,1855,711031,355614,-32.29,2022,2022-08
300193,207451,Business,98324,1618,16431,Fixed Deposit,13-04-2024,31,Business,Pune,North,HDFC Bank,1415,257337,76101,-31.59,2024,2024-04
300194,201923,Business,81324,1729,25244,Mutual Fund,06-07-2022,76,Individual,Mumbai,North,HDFC Bank,1766,636985,166850,2.12,2022,2022-07
300195,200640,Savings,32553,3133,29738,Fixed Deposit,25-06-2024,66,Employee,Mumbai,North,HDFC Bank,1863,182556,280410,11.31,2024,2024-06
300196,209806,Business,28289,1265,4243,Recurring Deposit,02-10-2022,56,Individual,Pune,North,HDFC Bank,1107,553367,463072,27.01,2022,2022-10
300197,201484,Current,5428,4488,1805,Fixed Deposit,06-10-2022,30,Business,Pune,West,HDFC Bank,1041,382425,407970,23.26,2022,2022-10
300198,205854,Current,32611,447.931579,30372,Mutual Fund,08-01-2025,73,Business,Nashik,South,HDFC Bank,1433,859751,391706,-16.86,2025,2025-01
300199,203792,Current,68109,549,30252,Recurring Deposit,28-03-2024,28,Business,Mumbai,North,HDFC Bank,1608,958583,404398,45.42,2024,2024-03
300200,201925,Business,77784,805,21582,Fixed Deposit,22-07-2024,78,Employee,Nashik,South,HDFC Bank,1575,96126,482084,-31.79,2024,2024-07
300201,201331,Savings,76879,4868,9942,Mutual Fund,02-12-2022,43,Individual,Nashik,South,HDFC Bank,1075,105973,493415,38.88,2022,2022-12
300202,205452,Business,37018,3045,12295,Mutual Fund,06-05-2023,18,Business,Nashik,East,HDFC Bank,1150,972742,142072,35,2023,2023-05
300203,206333,Savings,95606,3141,21219,Fixed Deposit,17-06-2024,76,Individual,Nashik,West,HDFC Bank,1913,,193558,-49.12,2024,2024-06
300204,207157,Current,22088,3427,37378,Mutual Fund,18-10-2024,19,Individual,Kolhapur,West,HDFC Bank,1441,426239,342623,39.04,2024,2024-10
300205,202140,Savings,3077,1630,2492,Fixed Deposit,07-01-2024,59,,Kolhapur,West,HDFC Bank,1048,684533,334321,28.27,2024,2024-01
300206,207575,Business,47239,2320,8457,Recurring Deposit,13-02-2023,60,Employee,Kolhapur,West,HDFC Bank,1028,301173,122217,-24.9,2023,2023-02
300207,201643,Business,71065,3351,39209,Recurring Deposit,05-07-2024,76,Business,Nashik,North,HDFC Bank,1893,,145030,52.7,2024,2024-07
300208,206859,Business,83950,3001,14428,Mutual Fund,24-02-2025,53,Business,Kolhapur,South,HDFC Bank,1573,821574,462787,88.5,2025,2025-02
300209,205097,Current,19214,4834,26396,Recurring Deposit,27-01-2023,27,Employee,Kolhapur,East,HDFC Bank,1576,543086,473927,73.73,2023,2023-01
300210,205902,Current,72100,3858,44678,Fixed Deposit,18-07-2023,58,Business,Nagpur,West,HDFC Bank,1796,462211,497282,0.22,2023,2023-07
300211,208190,Business,50935,4842,21279,Recurring Deposit,30-11-2023,42,Individual,Nashik,East,HDFC Bank,1142,152963,85291,36.59,2023,2023-11
300212,203710,Current,91826,1264,26161,Recurring Deposit,27-01-2025,36,Employee,Pune,South,HDFC Bank,1997,621061,220131,40.53,2025,2025-01
300213,209987,Business,71564,4054,30080,Fixed Deposit,24-12-2024,24,Business,Nagpur,East,HDFC Bank,1562,804517,472888,60.76,2024,2024-12
300214,209869,Savings,24860,2815,36541,Fixed Deposit,22-10-2023,57,Business,Mumbai,East,HDFC Bank,1460,386303,369052,55.12,2023,2023-10
300215,202752,Savings,9781,4624,49690,Mutual Fund,30-01-2024,66,Business,Kolhapur,West,HDFC Bank,1344,,362711,25.62,2024,2024-01
300216,209595,Current,85630,3867,26524,Fixed Deposit,02-06-2024,42,Employee,Solapur,East,HDFC Bank,1049,100724,169264,-32.71,2024,2024-06
300217,206193,Current,22881,3647,25400,Fixed Deposit,20-02-2024,63,Individual,Mumbai,North,HDFC Bank,1576,543086,473927,73.73,2024,2024-02
300218,208430,Current,74914,4706,4541,Recurring Deposit,24-09-2022,38,Individual,Nashik,North,HDFC Bank,1429,828037,107503,9.6,2022,2022-09
300219,207402,Current,10243,4070,24506,Fixed Deposit,10-04-2023,71,Employee,Nashik,West,HDFC Bank,1013,214437,52323,10.97,2023,2023-04
300220,200318,Savings,50641,377,35492,Fixed Deposit,05-03-2023,33,Business,Nagpur,North,HDFC Bank,1932,90160,149564,36.06,2023,2023-03
300221,208753,Business,44972,4705,15242,Recurring Deposit,28-06-2022,41,Individual,Nagpur,South,HDFC Bank,1838,472332,261407,95.24,2022,2022-06
300222,205212,Business,76095,3384,37075,Mutual Fund,28-08-2023,29,Employee,Pune,East,HDFC Bank,1010,936640,226126,-18.9,2023,2023-08
300223,203413,Current,71322,4680,1594,Fixed Deposit,22-04-2022,53,Individual,Nagpur,East,HDFC Bank,1737,,60434,31.96,2022,2022-04
300224,206385,Business,84665,4475,45826,Recurring Deposit,19-09-2024,29,Employee,Nagpur,North,HDFC Bank,1039,286507,44379,14.69,2024,2024-09
300225,202659,Current,66017,3993,13426,Mutual Fund,28-07-2024,62,Business,Nagpur,North,HDFC Bank,1486,999975,471140,-42.72,2024,2024-07
300226,201507,Business,28843,1012,40145,Mutual Fund,13-03-2023,53,Employee,Mumbai,West,HDFC Bank,1565,721991,31600,-49.5,2023,2023-03
300227,207089,Current,95422,3869,22019,Mutual Fund,20-09-2024,70,Business,Solapur,West,HDFC Bank,1627,688000,136609,-0.82,2024,2024-09
300228,204961,Current,74416,3504,46858,Mutual Fund,26-02-2023,19,Business,Nashik,South,HDFC Bank,1508,698309,159788,-48.47,2023,2023-02
300229,202020,Business,7258,290,49401,Recurring Deposit,01-04-2022,62,Business,Mumbai,South,HDFC Bank,1633,444114,232213,28.46,2022,2022-04
300230,200154,Current,5898,1487,25708,Mutual Fund,09-07-2022,24,Business,Kolhapur,North,HDFC Bank,1597,597456,449606,-2.04,2022,2022-07
300231,208733,Business,92274,1494,49517,Recurring Deposit,25-11-2024,74,Individual,Pune,North,HDFC Bank,1277,548115,219189,76.71,2024,2024-11
300232,207378,Savings,47608,3595,33597,Mutual Fund,20-06-2022,72,Employee,Nagpur,West,HDFC Bank,1900,,67800,-13.88,2022,2022-06
300233,207892,Current,26169,3246,32389,Recurring Deposit,11-03-2023,55,Individual,Solapur,South,HDFC Bank,1502,235133,498806,2.15,2023,2023-03
300234,201604,Current,36353,2695.241308,44345,Mutual Fund,03-07-2022,76,Business,Pune,North,HDFC Bank,1398,86814,87041,-33.07,2022,2022-07
300235,209876,Savings,91621,447,43476,Recurring Deposit,08-05-2022,50,Business,Nagpur,North,HDFC Bank,1764,822390,379108,-20.85,2022,2022-05
300236,202536,Current,20952,3801,47912,Fixed Deposit,16-08-2023,76,Individual,Nashik,West,HDFC Bank,1239,888354,247414,53.58,2023,2023-08
300237,209471,Savings,70145,4658,2385,Fixed Deposit,09-07-2022,39,Employee,Nagpur,West,HDFC Bank,1436,300473,208702,84.71,2022,2022-07
300238,202899,Business,66848,1893.796634,16535,Recurring Deposit,27-05-2024,27,Individual,Mumbai,North,HDFC Bank,1704,665137,183947,32.52,2024,2024-05
300239,205861,Savings,53343,939,46679,Mutual Fund,25-03-2023,36,Individual,Mumbai,West,HDFC Bank,1341,275732,272981,8.02,2023,2023-03
300240,205278,Business,78021,4905,25144,Fixed Deposit,27-05-2023,62,Business,Nagpur,North,HDFC Bank,1854,197462,333419,41.84,2023,2023-05
300241,200868,Savings,86582,3139,32943,Fixed Deposit,23-01-2025,71,Employee,,North,HDFC Bank,1860,913092,80016,59.7,2025,2025-01
300242,203013,Savings,99286,534,9465,Recurring Deposit,13-04-2024,45,Individual,Nashik,North,HDFC Bank,1405,683776,240446,54.89,2024,2024-04
300243,203310,Savings,8208,1087,49288,Recurring Deposit,16-02-2023,37,Individual,Kolhapur,East,HDFC Bank,1817,460330,370439,33.19,2023,2023-02
300244,200682,Current,47747,2013,47685,Recurring Deposit,05-07-2024,66,Individual,Kolhapur,West,HDFC Bank,1043,601854,467555,85,2024,2024-07
300245,201461,Current,23516,3425,38384,Recurring Deposit,12-10-2022,56,Employee,Nashik,South,HDFC Bank,1208,774290,324621,69.46,2022,2022-10
300246,203829,Current,96634,3108,19099,Recurring Deposit,24-08-2024,23,Individual,Nagpur,East,HDFC Bank,1403,567940,228473,98.88,2024,2024-08
300247,200145,Current,60392,385,4082,Fixed Deposit,01-09-2024,52,Individual,Solapur,East,HDFC Bank,1997,621061,220131,40.53,2024,2024-09
300248,201974,Business,29705,4139,20907,Recurring Deposit,24-03-2024,68,Individual,Mumbai,South,HDFC Bank,1995,128572,424289,72.5,2024,2024-03
300249,205627,Savings,14157,1675,25065,Mutual Fund,02-04-2023,70,Individual,,South,HDFC Bank,1114,842893,204196,97.27,2023,2023-04
300250,201820,Business,65855,728,28418,Recurring Deposit,24-03-2024,29,Employee,Nagpur,North,HDFC Bank,1048,684533,334321,28.27,2024,2024-03
300251,206267,Savings,93584,3697,8569,Mutual Fund,13-12-2023,45,Individual,Mumbai,East,HDFC Bank,1926,389747,191855,-28.18,2023,2023-12
300252,207868,Savings,90943,4751,3404,Fixed Deposit,10-01-2023,61,Business,Nagpur,North,HDFC Bank,1548,990730,406514,-16.07,2023,2023-01
300253,206962,Business,47846,4927,11913,Fixed Deposit,14-08-2022,31,Business,Nashik,North,HDFC Bank,1086,744479,53750,88.35,2022,2022-08
300254,206475,Savings,18993,4869,17821,Recurring Deposit,18-08-2022,53,Business,Mumbai,North,HDFC Bank,1935,991065,178856,21.73,2022,2022-08
300255,208796,Current,38379,266,42994,Fixed Deposit,07-01-2025,49,Individual,Kolhapur,West,HDFC Bank,1555,319006,363767,-1.84,2025,2025-01
300256,206332,Current,14332,2791,40158,Fixed Deposit,19-01-2024,42,Business,Pune,West,HDFC Bank,1564,764357,390222,72.88,2024,2024-01
300257,201606,Business,14119,1534,2473,Mutual Fund,22-09-2023,71,Business,Nashik,West,HDFC Bank,1410,674319,447914,19.85,2023,2023-09
300258,204239,Business,97409,4493,46342,Fixed Deposit,08-01-2024,34,Individual,Nagpur,West,HDFC Bank,1828,758790,138245,-17.56,2024,2024-01
300259,201547,Business,16205,3310,42899,Recurring Deposit,19-12-2023,66,Business,Nagpur,North,HDFC Bank,1342,283937,279985,7.82,2023,2023-12
300260,206973,Current,44251,3033,29727,Fixed Deposit,15-03-2024,55,Business,Nagpur,North,HDFC Bank,1970,,193808,-15.36,2024,2024-03
300261,202772,Savings,72630,3477,1344,Fixed Deposit,13-06-2022,64,Employee,Pune,East,HDFC Bank,1072,831265,382396,65.1,2022,2022-06
300262,201987,Business,96127,664,8401,Mutual Fund,30-01-2025,35,Employee,Nagpur,East,HDFC Bank,1791,929317,307857,67.28,2025,2025-01
300263,209577,Savings,76273,2308.935808,1146,Mutual Fund,30-12-2024,43,Individual,Nashik,East,HDFC Bank,1861,457097,147441,84.27,2024,2024-12
300264,202896,Savings,59978,1450,44295,Recurring Deposit,18-12-2024,25,Individual,Nagpur,East,HDFC Bank,1292,,373494,-7.89,2024,2024-12
300265,206975,Business,16824,689,30091,Fixed Deposit,20-08-2022,73,Individual,Kolhapur,North,HDFC Bank,1157,,154403,21.3,2022,2022-08
300266,208174,Business,9223,3040,22062,Fixed Deposit,23-06-2022,59,Business,Solapur,West,HDFC Bank,1590,566970,486922,25.14,2022,2022-06
300267,209137,Current,3632,2992,37493,Mutual Fund,06-12-2023,51,Employee,Nashik,East,HDFC Bank,1723,869200,146410,77.34,2023,2023-12
300268,209497,Business,52614,553,32404,Fixed Deposit,30-08-2023,79,Employee,Nagpur,South,HDFC Bank,1380,798769,476145,29.42,2023,2023-08
300269,206582,Current,7376,3806,25832,Mutual Fund,06-09-2022,57,Business,Nashik,West,HDFC Bank,1983,69110,499207,86.29,2022,2022-09
300270,208350,Current,24042,3692,12443,Recurring Deposit,11-04-2023,70,Employee,,North,HDFC Bank,1071,288740,497515,-9.92,2023,2023-04
300271,206013,Savings,33871,2337,24713,Mutual Fund,12-01-2023,71,Business,Pune,North,HDFC Bank,1544,995324,430464,94.62,2023,2023-01
300272,201350,Current,7178,1094,41847,Recurring Deposit,10-01-2023,60,Business,Solapur,West,HDFC Bank,1654,594402,313232,-22.09,2023,2023-01
300273,207684,Savings,99930,982,4934,Fixed Deposit,01-07-2024,21,Business,Nashik,South,HDFC Bank,1097,68882,111621,41.81,2024,2024-07
300274,207057,Current,40221,659,45673,Fixed Deposit,15-02-2024,33,Employee,Kolhapur,West,HDFC Bank,1901,592520,388369,47.25,2024,2024-02
300275,209846,Business,97972,4541,19621,Mutual Fund,24-10-2022,73,Employee,Solapur,West,HDFC Bank,1639,547554,340132,30.69,2022,2022-10
300276,207985,Savings,61245,679,30515,Recurring Deposit,05-01-2024,49,Employee,Nashik,East,HDFC Bank,1322,159560,344517,20.19,2024,2024-01
300277,205875,Business,49239,959,48502,Mutual Fund,31-12-2022,32,Individual,Solapur,North,HDFC Bank,1034,,131077,29.7,2022,2022-12
300278,207280,Savings,27009,1534,49591,Fixed Deposit,27-05-2023,39,Business,Mumbai,West,HDFC Bank,1172,635646,439728,95.97,2023,2023-05
300279,203030,Current,95802,3030,32503,Mutual Fund,08-03-2024,54,Individual,Pune,East,HDFC Bank,1060,305241,220112,18.76,2024,2024-03
300280,200675,Savings,53445,2474,8067,Fixed Deposit,13-04-2023,62,Individual,Nashik,East,HDFC Bank,1351,358346,234458,-34.75,2023,2023-04
300281,200368,Business,74057,1436,12909,Mutual Fund,16-07-2022,79,Employee,Kolhapur,East,HDFC Bank,1429,828037,107503,9.6,2022,2022-07
300282,206770,Savings,13955,4549,7938,Recurring Deposit,07-02-2024,33,Employee,Pune,East,HDFC Bank,1175,340442,397213,81.24,2024,2024-02
300283,209395,Business,82660,1114,10936,Recurring Deposit,22-07-2024,72,Individual,Nagpur,North,HDFC Bank,1576,543086,473927,73.73,2024,2024-07
300284,203360,Savings,41673,795,45938,Recurring Deposit,20-08-2022,56,Employee,Kolhapur,East,HDFC Bank,1105,,336150,-46.74,2022,2022-08
300285,201471,Current,56535,4717,30324,Mutual Fund,07-06-2022,72,Individual,Kolhapur,West,HDFC Bank,1671,309927,418318,-6.3,2022,2022-06
300286,205351,Savings,70232,3115,42548,Fixed Deposit,28-12-2024,66,Employee,Mumbai,North,HDFC Bank,1954,,246251,-1.99,2024,2024-12
300287,201348,Business,83298,4451,38191,Mutual Fund,07-07-2024,53,Employee,Kolhapur,North,HDFC Bank,1998,124501,55199,-8.95,2024,2024-07
300288,203016,Current,86135,3850,41984,Fixed Deposit,12-04-2022,26,Business,Pune,South,HDFC Bank,1457,715759,36324,39.89,2022,2022-04
300289,200669,Savings,95127,3914,25187,Recurring Deposit,12-08-2022,36,Employee,Nagpur,North,HDFC Bank,1536,500718,426442,-48.09,2022,2022-08
300290,205727,Current,87258,4980,15890,Recurring Deposit,23-03-2023,76,Employee,Nagpur,North,HDFC Bank,1701,668422,262052,36.21,2023,2023-03
300291,201254,Business,44487,4277,16659,Mutual Fund,04-12-2022,53,Employee,Pune,West,HDFC Bank,1496,593338,252822,-35.06,2022,2022-12
300292,202008,Current,70456,1349,3003,Fixed Deposit,12-12-2023,56,Business,Solapur,West,HDFC Bank,1407,308658,177863,81.45,2023,2023-12
300293,200826,Business,18099,1094,40379,Fixed Deposit,13-04-2024,64,Employee,Mumbai,North,HDFC Bank,1520,721288,411579,89.01,2024,2024-04
300294,202311,Savings,14323,1446,17681,Fixed Deposit,06-04-2024,,Business,Kolhapur,East,HDFC Bank,1503,103814,218245,21.37,2024,2024-04
300295,208641,Business,4641,943,30594,Mutual Fund,16-02-2023,57,Business,Solapur,West,HDFC Bank,1741,602410,431599,42.87,2023,2023-02
300296,208740,Business,24334,775,20087,Fixed Deposit,03-12-2023,19,Individual,Kolhapur,East,HDFC Bank,1747,51903,384807,-12.71,2023,2023-12
300297,201634,Business,22253,262,7519,Mutual Fund,20-06-2022,57,Individual,Nashik,South,HDFC Bank,1646,,27694,22.19,2022,2022-06
300298,207908,Business,94191,4313,43511,Recurring Deposit,01-12-2022,54,Employee,Kolhapur,South,HDFC Bank,1071,288740,497515,-9.92,2022,2022-12
300299,203669,Savings,58413,2771,32789,Recurring Deposit,30-10-2023,57,Business,Nashik,North,HDFC Bank,1335,659078,137312,40.61,2023,2023-10
300300,209830,Business,26949,958,16875,Recurring Deposit,24-03-2022,41,Individual,Mumbai,East,HDFC Bank,1449,386804,216567,27.28,2022,2022-03
300301,204719,Business,72740,511,4586,Recurring Deposit,17-11-2023,,Individual,Mumbai,South,HDFC Bank,1402,,450528,40.13,2023,2023-11
300302,204448,Savings,86245,1949,5445,Mutual Fund,06-05-2023,66,Business,Nashik,South,HDFC Bank,1516,510682,212913,65.71,2023,2023-05
300303,201007,Business,68922,2614,29946,Mutual Fund,25-02-2024,66,Business,Solapur,West,HDFC Bank,1897,605108,447131,-34.94,2024,2024-02
300304,201010,Savings,73541,670,28932,Mutual Fund,07-06-2023,51,Employee,Solapur,West,HDFC Bank,1596,892003,273973,68.76,2023,2023-06
300305,207664,Savings,23488,3208,19933,Recurring Deposit,07-01-2024,33,Individual,Pune,South,HDFC Bank,1425,456769,336341,94.14,2024,2024-01
300306,202800,Business,36119,3275,44888,Recurring Deposit,07-03-2025,64,Business,Nagpur,North,HDFC Bank,1121,163874,355418,-32.31,2025,2025-03
300307,208501,Current,43861,3919,6355,Fixed Deposit,31-07-2024,74,Individual,Kolhapur,East,HDFC Bank,1276,243708,105360,55.27,2024,2024-07
300308,207727,Savings,36434,3721,47656,Mutual Fund,12-01-2025,62,Business,Solapur,South,HDFC Bank,1696,121358,465238,42.7,2025,2025-01
300309,207528,Savings,39263,1093,5372,Fixed Deposit,15-04-2024,33,Individual,Solapur,East,HDFC Bank,1910,378234,148003,-48.95,2024,2024-04
300310,208347,Current,72963,2816.881414,30408,Recurring Deposit,16-11-2022,53,Employee,Mumbai,North,HDFC Bank,1452,643703,157044,68.94,2022,2022-11
300311,209828,Current,77833,1267,17906,Fixed Deposit,09-01-2023,,Employee,Nashik,East,HDFC Bank,1680,253386,466588,-22.61,2023,2023-01
300312,205057,Business,16672,922,17994,Recurring Deposit,24-06-2023,23,Individual,Solapur,North,HDFC Bank,1689,853712,368049,37.12,2023,2023-06
300313,204461,Current,78378,4445,47499,Fixed Deposit,22-02-2023,66,Business,Solapur,West,HDFC Bank,1363,224791,38373,3.8,2023,2023-02
300314,203152,Savings,50433,487,5134,Mutual Fund,19-06-2022,22,Individual,Nashik,West,HDFC Bank,1187,502494,391351,-13.4,2022,2022-06
300315,207807,Current,44710,2898,26137,Recurring Deposit,05-09-2024,59,Employee,Solapur,South,HDFC Bank,1401,854747,345701,40.87,2024,2024-09
300316,207838,Savings,42621,3466,20227,Mutual Fund,10-07-2024,70,Business,Pune,West,HDFC Bank,1762,505990,461842,5.01,2024,2024-07
300317,203130,Business,75207,146,3067,Mutual Fund,23-06-2022,61,Individual,Mumbai,West,HDFC Bank,1569,237225,129997,-43.11,2022,2022-06
300318,209452,Current,7762,703,35470,Fixed Deposit,21-07-2023,49,Individual,Mumbai,North,HDFC Bank,1057,348753,320467,87.4,2023,2023-07
300319,204567,Current,42508,3860,30162,Recurring Deposit,17-06-2022,46,Business,Solapur,East,HDFC Bank,1300,575283,343346,32.19,2022,2022-06
300320,205534,Business,75370,1161,14720,Fixed Deposit,06-06-2022,62,Business,Solapur,South,HDFC Bank,1762,505990,461842,5.01,2022,2022-06
300321,204469,Business,59331,1185,35686,Mutual Fund,13-09-2024,41,Employee,Nagpur,West,HDFC Bank,1822,302841,290781,42.67,2024,2024-09
300322,203380,Current,97089,4768,15076,Recurring Deposit,30-03-2024,24,Employee,Nashik,North,HDFC Bank,1200,,355163,65.91,2024,2024-03
300323,201630,Current,17329,580,32917,Fixed Deposit,10-05-2024,71,Employee,Nashik,South,HDFC Bank,1727,129615,67988,42.37,2024,2024-05
